player,deck_name,deck_list,url,common,mythic,rare,uncommon
Antti_Malin,RDW,"4 Shock, 18 Mountain, 4 Bonecrusher Giant, 2 Claim the Firstborn, 1 Redcap Melee, 4 Rimrock Knight, 2 Slaying Fire, 4 Castle Embereth, 3 Embereth Shieldbreaker, 4 Fervent Champion, 3 Torbran, Thane of Red Fell, 3 Experimental Frenzy, 2 Lava Coil, 4 Runaway Steam-Kin, 1 Chandra's Pyrohelix, 1 Chandra, Acolyte of Flame, 1 Fry, 4 Scorch Spitter, 4 Light Up the Stage, 4 Footlight Fiend, 2 Tibalt, Rakish Instigator, ",https://www.mtgtop8.com/event?e=23996&d=367288&f=ST,35,0,23,17
dominizzi,0,"3 Forest, 1 Island, 1 Mountain, 4 Breeding Pool, 1 Brazen Borrower, 4 Bonecrusher Giant, 3 Scorching Dragonfire, 2 Escape to the Wilds, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 3 Chemister's Insight, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 2 Temple of Epiphany, 4 Flame Sweep, 4 Nightpack Ambusher, 4 Negate, 4 Wilderness Reclamation, 4 Cindervines, 4 Growth Spiral, 3 Temple of Mystery, ",0,0,0,0,0
Chris_Barone,Adventure,"8 Forest, 6 Swamp, 2 Epic Downfall, 4 Foulmire Knight, 4 Murderous Rider, 2 Order of Midnight, 4 Edgewall Innkeeper, 3 The Great Henge, 3 Questing Beast, 2 Fabled Passage, 4 Lovestruck Beast, 4 Temple of Malady, 3 Noxious Grasp, 4 Rotting Regisaur, 3 Shifting Ceratops, 4 Vivien, Arkbow Ranger, 4 Overgrown Tomb, 3 Thrashing Brontodon, 3 Duress, 4 Paradise Druid, 1 Casualties of War, ",https://www.mtgtop8.com/event?e=24032&d=367638&f=ST,17,10,26,22
Moodgravy,Simic_Ramp,"9 Forest, 6 Island, 4 Breeding Pool, 2 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Lovestruck Beast, 2 Quasiduplicate, 2 Aether Gust, 2 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 2 Shifting Ceratops, 2 Voracious Hydra, 4 Risen Reef, 3 Negate, 1 End-Raze Forerunners, 4 Growth Spiral, 3 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, ",https://www.mtgtop8.com/event?e=24107&d=368233&f=ST,28,9,27,11
Yumcheuk,UW_Control,"4 Planar Cleansing, 8 Island, 4 Plains, 4 Hallowed Fountain, 2 Giant Killer, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 2 Fabled Passage, 2 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 2 Devout Decree, 2 Aether Gust, 2 Mu Yanling, Sky Dancer, 1 Sky Tether, 2 Tithe Taker, 1 Essence Capture, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 2 Time Wipe, ",https://www.mtgtop8.com/event?e=24131&d=368428&f=ST,20,7,32,16
Ryan_Cubit,Mardu_Knights,"4 Mountain, 3 Swamp, 4 Blood Crypt, 4 Venerable Knight, 4 Blacklance Paragon, 1 Epic Downfall, 1 Bonecrusher Giant, 4 Embercleave, 1 Weaselback Redcap, 4 Inspiring Veteran, 4 Tournament Grounds, 4 Embereth Shieldbreaker, 4 Fervent Champion, 2 Venerated Loxodon, 4 Godless Shrine, 4 Knight of the Ebon Legion, 1 Noxious Grasp, 4 Rotting Regisaur, 3 Unchained Berserker, 4 Skyknight Vanguard, 4 Sacred Foundry, 2 Drill Bit, 1 Judith, the Scourge Diva, 3 Duress, 1 Angrath, Captain of Chaos, ",https://www.mtgtop8.com/event?e=23953&d=366922&f=ST,11,4,32,28
Charlie_Finnegan,Adventure,"7 Forest, 4 Island, 3 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 4 Fae of Wishes, 4 Bonecrusher Giant, 1 Irencrag Feat, 1 Sundering Stroke, 4 Beanstalk Giant, 4 Edgewall Innkeeper, 1 The Great Henge, 1 Once and Future, 4 Escape to the Wilds, 4 Lucky Clover, 4 Fabled Passage, 4 Lovestruck Beast, 1 Expansion-Explosion, 4 Stomping Ground, 1 Chandra, Awakened Inferno, 1 Flame Sweep, 1 Shared Summons, 1 Negate, 1 Pulse of Murasa, 2 Incubation-Incongruity, 1 Fling, 1 Planewide Celebration, 1 Return to Nature, 1 Ashiok, Dream Render, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24177&d=368758&f=ST,17,6,34,18
xhpc007,Sultai_Sacrifice,"5 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 3 Once Upon a Time, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Oko, Thief of Crowns, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 2 Lovestruck Beast, 2 Vraska, Golgari Queen, 1 Leyline of the Void, 2 Aether Gust, 2 Noxious Grasp, 3 Veil of Summer, 1 Negate, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 2 Duress, 2 Liliana, Dreadhorde General, 3 Massacre Girl, ",https://www.mtgtop8.com/event?e=23763&d=365034&f=ST,11,8,35,21
Littlemastercz,Golgari_Aggro,"2 Forest, 2 Island, 2 Swamp, 4 Breeding Pool, 4 Mystical Dispute, 4 Fabled Passage, 4 Lovestruck Beast, 2 Temple of Malady, 4 Aether Gust, 4 Noxious Grasp, 4 Cavalier of Thorns, 4 Leafkin Druid, 4 Shifting Ceratops, 4 Risen Reef, 4 Overgrown Tomb, 4 Watery Grave, 4 Hydroid Krasis, 2 Temple of Mystery, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 4 Casualties of War, 1 Crushing Canopy, ",https://www.mtgtop8.com/event?e=24012&d=367412&f=ST,11,8,36,20
Littlemastercz,Sultai_Ramp,"2 Forest, 2 Island, 2 Swamp, 4 Breeding Pool, 4 Mystical Dispute, 4 Fabled Passage, 4 Lovestruck Beast, 2 Temple of Malady, 4 Aether Gust, 4 Noxious Grasp, 4 Cavalier of Thorns, 4 Leafkin Druid, 4 Shifting Ceratops, 4 Risen Reef, 4 Overgrown Tomb, 4 Watery Grave, 4 Hydroid Krasis, 2 Temple of Mystery, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 4 Casualties of War, 1 Crushing Canopy, ",https://www.mtgtop8.com/event?e=24200&d=368896&f=ST,11,8,36,20
Al-malik_Ali,Esper_DOOM,"1 Planar Cleansing, 2 Island, 2 Plains, 2 Swamp, 4 Hallowed Fountain, 1 Wishclaw Talisman, 2 Dance of the Manse, 2 Drown in the Loch, 4 Doom Foretold, 1 Castle Ardenvale, 1 Castle Locthwain, 1 Castle Vantress, 3 Fabled Passage, 2 Alela, Artful Provocateur, 3 Disinformation Campaign, 3 Discovery-Dispersal, 3 Godless Shrine, 3 Cavalier of Dawn, 4 Agent of Treachery, 1 Legion's End, 4 Watery Grave, 1 Cry of the Carnarium, 2 Kaya, Orzhov Usurper, 2 Kaya's Wrath, 2 Temple of Silence, 3 Narset, Parter of Veils, 1 Command the Dreadhorde, 1 The Elderspell, 2 Liliana, Dreadhorde General, 1 Despark, 1 Dovin's Veto, 3 Oath of Kaya, 3 Teferi, Time Raveler, 2 Time Wipe, 2 Ashiok, Dream Render, ",https://www.mtgtop8.com/event?e=23827&d=365668&f=ST,6,9,44,16
Gregory_Ervin,Sultai_Control,"3 Forest, 1 Island, 1 Swamp, 4 Breeding Pool, 2 Murderous Rider, 4 Gilded Goose, 3 Once Upon a Time, 2 Questing Beast, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 4 Fabled Passage, 1 Garruk, Cursed Huntsman, 1 Unmoored Ego, 2 Vraska, Golgari Queen, 1 Find-Finality, 2 Temple of Malady, 2 Disdainful Stroke, 1 Legion's End, 3 Noxious Grasp, 2 Shifting Ceratops, 2 Veil of Summer, 4 Overgrown Tomb, 4 Watery Grave, 1 Mass Manipulation, 3 Hydroid Krasis, 2 Temple of Mystery, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, ",https://www.mtgtop8.com/event?e=23721&d=364651&f=ST,7,12,47,9
Keenan_Davidson,Fires_of_Invention,"2 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Mystical Dispute, 1 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 2 Fabled Passage, 3 Kenrith, the Returned King, 4 Deafening Clarion, 2 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 1 Devout Decree, 2 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 1 Flame Sweep, 4 Sacred Foundry, 4 Tithe Taker, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, 1 Time Wipe, ",https://www.mtgtop8.com/event?e=24225&d=369069&f=ST,10,10,46,9
Christian_Pearse,Esper_DOOM,"1 Planar Cleansing, 1 Island, 2 Plains, 2 Swamp, 4 Hallowed Fountain, 3 Dance of the Manse, 4 Doom Foretold, 4 Golden Egg, 1 Castle Ardenvale, 1 Castle Locthwain, 2 Fabled Passage, 4 Thought Erasure, 1 Unmoored Ego, 4 Godless Shrine, 3 Cavalier of Dawn, 4 Noxious Grasp, 4 Watery Grave, 2 Cry of the Carnarium, 1 Ethereal Absolution, 1 Kaya, Orzhov Usurper, 4 Kaya's Wrath, 4 Temple of Silence, 1 Ugin, the Ineffable, 2 Prison Realm, 1 The Elderspell, 1 Liliana, Dreadhorde General, 4 Oath of Kaya, 4 Teferi, Time Raveler, 3 Guild Globe, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23704&d=364533&f=ST,12,5,46,12
Andrew_Cuneo,Izzet_Flash,"9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 4 Bonecrusher Giant, 2 Scorching Dragonfire, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 4 Brineborn Cutthroat, 3 Flame Sweep, 3 Negate, 3 Quench, 2 Skarrgan Hellkite, 2 Neheb, Dreadhorde Champion, 3 Ral's Outburst, 1 Blast Zone, ",https://www.mtgtop8.com/event?e=23942&d=366774&f=ST,25,6,27,17
pokerswizard,Red_Deck_Wins,"3 Shock, 15 Mountain, 3 Barge In, 4 Bonecrusher Giant, 4 Embercleave, 4 Redcap Melee, 4 Rimrock Knight, 4 Castle Embereth, 4 Embereth Shieldbreaker, 4 Fervent Champion, 4 Runaway Steam-Kin, 4 Fry, 4 Infuriate, 4 Scorch Spitter, 4 Grim Initiate, 2 Krenko, Tin Street Kingpin, 4 Samut's Sprint, ",https://www.mtgtop8.com/event?e=24131&d=368421&f=ST,41,4,18,12
Gotou_Hiroaki,Gruul_Aggro,"9 Forest, 9 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 4 Questing Beast, 2 Fabled Passage, 4 Embereth Shieldbreaker, 4 Lovestruck Beast, 3 Pelt Collector, 4 Stomping Ground, 4 Shifting Ceratops, 2 Thrashing Brontodon, 1 Skarrgan Hellkite, 2 Cindervines, 3 Gruul Spellbreaker, 4 Paradise Druid, 4 Domri's Ambush, ",https://www.mtgtop8.com/event?e=24084&d=368100&f=ST,22,9,26,18
AliEnWaRe_,Red_Deck_Wins,"4 Shock, 16 Mountain, 4 Claim the Firstborn, 4 Embercleave, 1 Redcap Melee, 4 Robber of the Rich, 4 Castle Embereth, 4 Fervent Champion, 3 Lava Coil, 4 Legion Warboss, 4 Runaway Steam-Kin, 3 Infuriate, 4 Reckless Air Strike, 4 Scorch Spitter, 4 Unchained Berserker, 4 Light Up the Stage, 4 Tin Street Dodger, ",https://www.mtgtop8.com/event?e=24240&d=369203&f=ST,31,8,16,20
Noble_Solana_Walkinshaw,Jund_Sacrifice,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 1 Epic Downfall, 3 Murderous Rider, 3 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 1 Castle Locthwain, 4 Fabled Passage, 3 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 1 Vraska, Golgari Queen, 4 Stomping Ground, 3 Noxious Grasp, 4 Overgrown Tomb, 2 Thrashing Brontodon, 3 Duress, 3 Massacre Girl, 3 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24112&d=368266&f=ST,11,4,35,25
Vincent_Reiter,Izzet_Control,"2 Shock, 9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 3 Mystical Dispute, 4 Bonecrusher Giant, 1 Embercleave, 1 Scorching Dragonfire, 2 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 4 Brineborn Cutthroat, 2 Chandra, Awakened Inferno, 1 Flame Sweep, 3 Negate, 3 Quench, 3 Ral's Outburst, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23982&d=367130&f=ST,27,9,25,14
Honda_Rintarou,Adventure,"7 Forest, 1 Island, 4 Mountain, 4 Breeding Pool, 2 Brazen Borrower, 4 Bonecrusher Giant, 3 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 1 The Great Henge, 3 Questing Beast, 2 Escape to the Wilds, 4 The Royal Scions, 2 Fabled Passage, 3 Embereth Shieldbreaker, 4 Lovestruck Beast, 3 Steam Vents, 4 Stomping Ground, 3 Disdainful Stroke, 3 Shifting Ceratops, 2 Skarrgan Hellkite, 2 Cindervines, 2 Chandra, Fire Artisan, 4 Domri's Ambush, ",https://www.mtgtop8.com/event?e=24122&d=368349&f=ST,19,15,30,11
Lin_Shun_Tan,Rakdos_Aggro,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 4 Fervent Champion, 2 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 4 Drill Bit, 4 Gutterbones, 2 Spawn of Mayhem, 1 Massacre Girl, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24144&d=368503&f=ST,15,8,37,15
Mesklatebrother,Selesnya_Aggro,"8 Forest, 6 Plains, 4 Faerie Guidemother, 4 Giant Killer, 4 Glass Casket, 4 Shepherd of the Flock, 4 Edgewall Innkeeper, 2 The Great Henge, 2 Castle Ardenvale, 2 Fabled Passage, 4 Lovestruck Beast, 4 Conclave Tribunal, 4 Venerated Loxodon, 4 Pelt Collector, 4 Knight of Autumn, 1 Cryptic Caves, 4 Temple Garden, 2 Gideon Blackblade, 2 God-Eternal Oketra, 2 Vivien, Champion of the Wilds, 4 Huatli's Raptor, ",https://www.mtgtop8.com/event?e=24137&d=368459&f=ST,18,6,30,21
Patrick_K,Gruul_Aggro,"2 Shock, 10 Forest, 9 Mountain, 4 Bonecrusher Giant, 2 Embercleave, 2 Redcap Melee, 4 Once Upon a Time, 4 Questing Beast, 3 Lovestruck Beast, 2 Kraul Harpooner, 4 Pelt Collector, 4 Stomping Ground, 1 Shifting Ceratops, 2 Veil of Summer, 2 Thrashing Brontodon, 2 Skarrgan Hellkite, 4 Gruul Spellbreaker, 4 Zhur-Taa Goblin, 3 Collision-Colossus, 3 Paradise Druid, 1 Vivien, Champion of the Wilds, 3 Domri's Ambush, ",https://www.mtgtop8.com/event?e=23716&d=364616&f=ST,21,8,25,21
Noah_Strasler,Simic_Flash,"7 Forest, 7 Island, 4 Breeding Pool, 3 Brazen Borrower, 2 Frogify, 3 Mystical Dispute, 2 Castle Vantress, 1 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 2 Opt, 4 Aether Gust, 4 Nightpack Ambusher, 2 Quench, 4 Growth Spiral, 3 Frilled Mystic, 2 Hydroid Krasis, 4 Temple of Mystery, 1 Commence the Endgame, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 2 Return to Nature, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24225&d=369062&f=ST,24,5,26,20
MatheusPonciano,Rakdos_Aggro,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 4 Fervent Champion, 2 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 4 Drill Bit, 4 Gutterbones, 2 Spawn of Mayhem, 1 Massacre Girl, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24240&d=369207&f=ST,15,8,37,15
Anthony_P,Sultai_Sacrifice,"3 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 3 Once Upon a Time, 4 Trail of Crumbs, 1 Wicked Wolf, 4 Oko, Thief of Crowns, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 2 Lovestruck Beast, 2 Vraska, Golgari Queen, 2 Aether Gust, 2 Noxious Grasp, 2 Rotting Regisaur, 2 Veil of Summer, 2 Negate, 4 Overgrown Tomb, 2 Temple Garden, 4 Watery Grave, 2 Thrashing Brontodon, 1 Ethereal Absolution, 2 Duress, 1 Liliana, Dreadhorde General, 3 Massacre Girl, ",https://www.mtgtop8.com/event?e=23716&d=364619&f=ST,10,7,38,20
Tgp_kroge,Simic_Ramp_Flash,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 1 Kenrith's Transformation, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24042&d=367733&f=ST,24,5,26,20
Ben_Rasmussen,Ug_Flash,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 1 Thrashing Brontodon, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 2 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Return to Nature, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24037&d=367688&f=ST,25,4,26,20
Nathaniel_Richie,Gruul_Aggro,"3 Shock, 10 Forest, 8 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Questing Beast, 2 Fabled Passage, 3 Lava Coil, 3 Kraul Harpooner, 4 Pelt Collector, 4 Stomping Ground, 3 Shifting Ceratops, 3 Thrashing Brontodon, 3 Skarrgan Hellkite, 4 Growth-Chamber Guardian, 2 Cindervines, 4 Gruul Spellbreaker, 3 Zhur-Taa Goblin, 4 Domri's Ambush, ",https://www.mtgtop8.com/event?e=23997&d=367302&f=ST,21,11,27,16
Stepehen_John_Acebuque,Rakdos_Aggro,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 2 Rankle, Master of Pranks, 4 Fervent Champion, 3 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 2 Drill Bit, 4 Gutterbones, 3 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24144&d=368501&f=ST,15,9,38,13
Klimczur,Fires_of_Invention,"1 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 2 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 3 Fabled Passage, 2 Kenrith, the Returned King, 1 Lava Coil, 4 Deafening Clarion, 3 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 2 Devout Decree, 2 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 3 Sacred Foundry, 4 Tithe Taker, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 1 Solar Blaze, 4 Teferi, Time Raveler, ",https://www.mtgtop8.com/event?e=24240&d=369210&f=ST,9,9,45,12
Travis_Bryant,Boros_Aggro,"2 Disenchant, 6 Mountain, 6 Plains, 4 Hushbringer, 4 Venerable Knight, 4 Worthy Knight, 3 Bonecrusher Giant, 2 Claim the Firstborn, 1 Scorching Dragonfire, 4 Inspiring Veteran, 2 Castle Embereth, 4 Embereth Shieldbreaker, 4 Fervent Champion, 2 Legion Warboss, 2 Aurelia, Exemplar of Justice, 4 Justice Strike, 2 Tajic, Legion's Edge, 4 Skyknight Vanguard, 4 Sacred Foundry, 4 Light Up the Stage, 4 Temple of Triumph, 3 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23997&d=367296&f=ST,15,2,32,26
Gabryel_Laporte,Temur_Reclamation,"1 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 2 Brazen Borrower, 2 Mystical Dispute, 3 Bonecrusher Giant, 4 Improbable Alliance, 1 Castle Vantress, 2 Fabled Passage, 2 Lovestruck Beast, 4 Chemister's Insight, 2 Lava Coil, 1 Niv-Mizzet, Parun, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 3 Temple of Epiphany, 2 Aether Gust, 3 Flame Sweep, 2 Fry, 2 Nightpack Ambusher, 4 Negate, 4 Wilderness Reclamation, 4 Growth Spiral, 3 Temple of Mystery, ",https://www.mtgtop8.com/event?e=23795&d=365361&f=ST,17,2,33,23
Daniel_Vega,Sultai_Ramp,"8 Forest, 2 Island, 4 Breeding Pool, 3 Brazen Borrower, 2 Gadwick, the Wizened, 2 Epic Downfall, 3 Castle Vantress, 4 Lovestruck Beast, 4 Circuitous Route, 2 Dimir Guildgate, 3 Disdainful Stroke, 2 Aether Gust, 1 Legion's End, 4 Overgrown Tomb, 4 Watery Grave, 2 Incubation Druid, 4 Growth Spiral, 4 Hydroid Krasis, 1 Finale of Eternity, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 1 Planewide Celebration, 4 Casualties of War, 1 Tamiyo, Collector of Tales, ",https://www.mtgtop8.com/event?e=23942&d=366786&f=ST,19,8,36,12
jumpingjack17,Izzet_Control,"2 Shock, 9 Island, 4 Mountain, 1 Grafdigger's Cage, 4 Brazen Borrower, 4 Gadwick, the Wizened, 2 Mystical Dispute, 4 Bonecrusher Giant, 2 Embercleave, 3 Castle Vantress, 2 Fabled Passage, 2 Lava Coil, 4 Ionize, 1 Ral, Izzet Viceroy, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 2 Aether Gust, 4 Brineborn Cutthroat, 3 Flame Sweep, 4 Negate, 2 Quench, 2 Ral's Outburst, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23925&d=366571&f=ST,26,7,27,15
Darren_Kopatz,Sultai_Control,"6 Forest, 1 Island, 3 Swamp, 4 Breeding Pool, 2 Mystical Dispute, 4 Gilded Goose, 4 Once Upon a Time, 4 Wicked Wolf, 3 Oko, Thief of Crowns, 3 Fabled Passage, 1 Vraska, Golgari Queen, 2 Disdainful Stroke, 2 Legion's End, 3 Noxious Grasp, 3 Veil of Summer, 2 Voracious Hydra, 4 Overgrown Tomb, 3 Watery Grave, 2 Thrashing Brontodon, 4 Hydroid Krasis, 1 The Elderspell, 1 Liliana, Dreadhorde General, 1 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, 2 Tamiyo, Collector of Tales, ",https://www.mtgtop8.com/event?e=23838&d=365754&f=ST,12,9,40,14
ACG88,Sultai_Ramp,"2 Forest, 2 Island, 2 Swamp, 4 Breeding Pool, 4 Mystical Dispute, 4 Fabled Passage, 3 Lovestruck Beast, 2 Vraska, Golgari Queen, 2 Temple of Malady, 4 Aether Gust, 4 Noxious Grasp, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 4 Overgrown Tomb, 4 Watery Grave, 4 Hydroid Krasis, 2 Temple of Mystery, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Return to Nature, 4 Casualties of War, ",https://www.mtgtop8.com/event?e=24240&d=369204&f=ST,12,10,34,20
Phill_Hellmuth,Simic_Flash,"7 Forest, 7 Island, 4 Breeding Pool, 4 Brazen Borrower, 3 Mystical Dispute, 2 Castle Vantress, 1 Fabled Passage, 2 Lovestruck Beast, 2 Chemister's Insight, 2 Sinister Sabotage, 3 Opt, 4 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 2 Quench, 4 Growth Spiral, 4 Frilled Mystic, 2 Hydroid Krasis, 4 Temple of Mystery, 1 Commence the Endgame, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 2 Return to Nature, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24240&d=369206&f=ST,27,6,24,18
Kade_Cantergiani,Izzet_Control,"9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 4 Bonecrusher Giant, 1 Embercleave, 2 Scorching Dragonfire, 2 Castle Vantress, 2 Fabled Passage, 2 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 4 Brineborn Cutthroat, 3 Flame Sweep, 2 Negate, 3 Quench, 2 Skarrgan Hellkite, 2 Neheb, Dreadhorde Champion, 3 Ral's Outburst, 1 Blast Zone, ",https://www.mtgtop8.com/event?e=24055&d=367891&f=ST,25,7,27,16
Brandon_Krussow,White_Weenie,"17 Plains, 4 Loyal Pegasus, 4 Faerie Guidemother, 4 Giant Killer, 1 Shepherd of the Flock, 1 Castle Ardenvale, 4 Conclave Tribunal, 4 Healer's Hawk, 4 Hunted Witness, 4 Venerated Loxodon, 4 Hanged Executioner, 4 Raise the Alarm, 4 Tithe Taker, 4 Unbreakable Formation, 1 Gideon Blackblade, 4 Gideon's Sacrifice, 4 Law-Rune Enforcer, 2 Rally of Wings, 1 Tomik, Distinguished Advokist, ",https://www.mtgtop8.com/event?e=23943&d=366839&f=ST,41,1,22,11
